05/28/2018, true, 1227.0
7/20/2018, true, 1605.0
7/27/2018, true, 34.0
8/14/2018, true, 1912.0
9/30/2018, true, 590.0
05/06/2019, true, 310.0
05/24/2019, true, 509.0
06/06/2019, true, 600.0
06/11/2019, true, 400.0
06/22/2019, true, 383.67
07/19/2019, true, 1573.01
08/02/2019, true, 1236.67
08/09/2019, true, 631.8
08/16/2019, true, 770.0
08/23/2019, true, 682.2
